objectId,department,final_date,geo_options,geo_LLM_best_guess_location_normalized,geo_LLM_source_cols,geo_LLM_confidence,geo_LLM_geo_eligible
42486,Asian Art,1283,||||||||China||,China,culture,0.55,true
192801,European Sculpture and Decorative Arts,1770,||||||||||British,United Kingdom,department||artistNationality,0.53,true
193077,European Sculpture and Decorative Arts,1807,||||||||||,,none,0.00,false
197232,European Sculpture and Decorative Arts,1550,||||||||||Italian,Italy,department||artistNationality,0.53,true
460276,Robert Lehman Collection,1490,"||||||||Italian, Naples||","Italian, Naples",culture,0.55,true
52579,Asian Art,762,||||||||China||,China,culture,0.55,true
671536,European Sculpture and Decorative Arts,1500,||||||||||,,none,0.00,false
187748,European Sculpture and Decorative Arts,1749,||||||||||,,none,0.00,false
460900,Robert Lehman Collection,1692,||||||||Chinese||,Chinese,culture,0.55,true
48757,Asian Art,1695,||||||||China||,China,culture,0.55,true
47945,Asian Art,1849,||||||||China||,China,culture,0.55,true
309323,The Michael C. Rockefeller Wing,500,||||||Peru||Moche||,Peru,country,0.70,true
50777,Asian Art,1596,||||||||China||,China,culture,0.55,true
47696,Asian Art,1849,||||||||Japan||,Japan,culture,0.55,true
448429,Islamic Art,1674,||||||Iran||||,Iran,country,0.70,true
460268,Robert Lehman Collection,1603,||||||||Italian||,Italian,culture,0.55,true
51024,Asian Art,1319,||||||||China||,China,culture,0.55,true
465895,Medieval Art,1549,||||||||French||,French,culture,0.55,true
50226,Asian Art,299,||||||||China||,China,culture,0.55,true
198947,European Sculpture and Decorative Arts,1485,||||||||||,,none,0.00,false
468165,Medieval Art,1425,Florence or its vicinity||Tuscany||||Italy||Italian||,"Florence, Tuscany, Italy",city||state||country,0.75,true
448544,Islamic Art,1249,Rayy||||||Iran||||,"Rayy, Iran",city||country,0.88,true
239359,European Sculpture and Decorative Arts,1885,||||||||||American and French,United States,artistNationality,0.25,false
670809,European Sculpture and Decorative Arts,1880,"||||||||||British, Scottish",United Kingdom,department||artistNationality,0.53,true
200921,European Sculpture and Decorative Arts,1735,||||||||||German,Germany,department||artistNationality,0.53,true
50952,Asian Art,1700,||||||||China||,China,culture,0.55,true
308646,The Michael C. Rockefeller Wing,-300,||||||Peru||Paracas||,Peru,country,0.70,true
47609,Asian Art,1695,||||||||China||,China,culture,0.55,true
47183,Asian Art,1820,||||||||Japan||,Japan,culture,0.55,true
37476,Asian Art,1435,||||||||Thailand (Si Satchanalai)||,Thailand (Si Satchanalai),culture,0.55,true
451609,Islamic Art,1200,Nishapur||||||Iran||||,"Nishapur, Iran",city||country,0.88,true
62760,Asian Art,1650,||||||||Japan||,Japan,culture,0.55,true
447070,Islamic Art,1612,Iznik||||||Turkey||||,"Iznik, Turkey",city||country,0.88,true
42355,Asian Art,1700,||||||||China||,China,culture,0.55,true
460659,Robert Lehman Collection,1250,||||||||Chinese||,Chinese,culture,0.55,true
770971,European Sculpture and Decorative Arts,1864,||||||||||British,United Kingdom,department||artistNationality,0.53,true
47375,Asian Art,1824,||||||||China||,China,culture,0.55,true
309446,The Michael C. Rockefeller Wing,500,||||||Peru||Moche||,Peru,country,0.70,true
307614,The Michael C. Rockefeller Wing,-250,||||||Peru||Paracas||,Peru,country,0.70,true
314694,The Michael C. Rockefeller Wing,350,||||||Peru||Moche||,Peru,country,0.70,true
449851,Islamic Art,1099,Nishapur||||||Iran||||,"Nishapur, Iran",city||country,0.88,true
317786,The Michael C. Rockefeller Wing,400,||||South Coast||Peru||Nasca||,"South Coast, Peru",region||country,0.70,true
63942,Asian Art,1610,||||||||Japan||,Japan,culture,0.55,true
44467,Asian Art,-2750,||||||||China||,China,culture,0.55,true
312606,The Michael C. Rockefeller Wing,-450,||||||Peru||Paracas||,Peru,country,0.70,true
308586,The Michael C. Rockefeller Wing,-300,||||||Peru||Paracas||,Peru,country,0.70,true
453623,Islamic Art,649,||||||Egypt||||,Egypt,country,0.70,true
62656,Asian Art,1749,||||||||Japan||,Japan,culture,0.55,true
194395,European Sculpture and Decorative Arts,1710,||||||||||,,none,0.00,false
445268,Islamic Art,1349,||||||Syria||||,Syria,country,0.70,true
309389,The Michael C. Rockefeller Wing,1467,||||||Peru||Inca||,Peru,country,0.70,true
471836,The Cloisters,1449,Orvieto ?||||||Italy||Italian||,"Orvieto, Italy",city||country,0.68,true
308446,The Michael C. Rockefeller Wing,-900,||||||Peru||Paracas||,Peru,country,0.70,true
185902,European Sculpture and Decorative Arts,1705,||||||||||,,none,0.00,false
451492,Islamic Art,1532,Iznik||||||Turkey||||,"Iznik, Turkey",city||country,0.88,true
309753,The Michael C. Rockefeller Wing,1450,||||||Peru||Inca or Chimú||,Peru,country,0.70,true
206522,European Sculpture and Decorative Arts,1754,||||||||||French,France,department||artistNationality,0.53,true
49207,Asian Art,1099,||||||||China||,China,culture,0.55,true
48507,Asian Art,1029,||||||||China||,China,culture,0.55,true
46815,Asian Art,1749,||||||||China||,China,culture,0.55,true
37555,Asian Art,1299,||||||||Vietnam||,Vietnam,culture,0.55,true
206107,European Sculpture and Decorative Arts,1758,||||||||||French,France,department||artistNationality,0.53,true
47432,Asian Art,1506,||||||||China||,China,culture,0.55,true
46544,Asian Art,1711,||||||||China||,China,culture,0.55,true
463546,Medieval Art,1500,||||||Europe||European||,Europe,country,0.70,true
46623,Asian Art,1749,||||||||China||,China,culture,0.55,true
201290,European Sculpture and Decorative Arts,1755,||||||||||,,none,0.00,false
51005,Asian Art,1672,||||||||China||,China,culture,0.55,true
52656,Asian Art,1119,||||||||China||,China,culture,0.55,true
49363,Asian Art,1777,||||||||China||,China,culture,0.55,true
307615,The Michael C. Rockefeller Wing,-250,||||||Peru||Paracas||,Peru,country,0.70,true
52401,Asian Art,1749,||||||||Japan||,Japan,culture,0.55,true
446652,Islamic Art,1449,||||||Iran||||,Iran,country,0.70,true
465882,Medieval Art,1449,||||||||French||,French,culture,0.55,true
662967,The Michael C. Rockefeller Wing,700,||||Mesoamerica||Mexico or Guatemala||Maya||,"Mesoamerica, Mexico",region||country,0.50,true
308452,The Michael C. Rockefeller Wing,-500,||||||Peru||Paracas||,Peru,country,0.70,true
314695,The Michael C. Rockefeller Wing,350,||||||Peru||Moche||,Peru,country,0.70,true
49914,Asian Art,1099,||||||||China||,China,culture,0.55,true
452025,Islamic Art,1199,Rayy||||||Iran||||,"Rayy, Iran",city||country,0.88,true
46704,Asian Art,1716,||||||||China||,China,culture,0.55,true
308647,The Michael C. Rockefeller Wing,-300,||||||Peru||Paracas||,Peru,country,0.70,true
50547,Asian Art,1149,||||||||China||,China,culture,0.55,true
771047,European Sculpture and Decorative Arts,1886,||||||||||British,United Kingdom,department||artistNationality,0.53,true
48697,Asian Art,1849,||||||||China||,China,culture,0.55,true
52029,Asian Art,1765,||||||||China||,China,culture,0.55,true
48593,Asian Art,1695,||||||||China||,China,culture,0.55,true
318602,The Michael C. Rockefeller Wing,500,||||North Coast||Peru||Moche||,"North Coast, Peru",region||country,0.70,true
308557,The Michael C. Rockefeller Wing,400,||||||Peru||Moche||,Peru,country,0.70,true
461222,Robert Lehman Collection,1750,||||||||Chinese||,Chinese,culture,0.55,true
48591,Asian Art,1749,||||||||China||,China,culture,0.55,true
202967,European Sculpture and Decorative Arts,1742,||||||||||,,none,0.00,false
46560,Asian Art,1749,||||||||China||,China,culture,0.55,true
48466,Asian Art,1749,||||||||China||,China,culture,0.55,true
62541,Asian Art,1849,||||||||Japan||,Japan,culture,0.55,true
57405,Asian Art,1125,||||||||Korea||,Korea,culture,0.55,true
308545,The Michael C. Rockefeller Wing,350,||||||Peru||Moche||,Peru,country,0.70,true
46930,Asian Art,1711,||||||||China||,China,culture,0.55,true
203401,European Sculpture and Decorative Arts,1755,||||||||||British,United Kingdom,department||artistNationality,0.53,true
476304,Medieval Art,499,||Kharga Oasis||||Byzantine Egypt||Coptic||,"Kharga Oasis, Byzantine Egypt",state||country,0.72,true
47427,Asian Art,1749,||||||||China||,China,culture,0.55,true
204380,European Sculpture and Decorative Arts,1849,||||||||||,,none,0.00,false
207564,European Sculpture and Decorative Arts,1892,||||||||||Italian,Italy,department||artistNationality,0.53,true
771043,European Sculpture and Decorative Arts,1884,||||||||||British,United Kingdom,department||artistNationality,0.53,true
309325,The Michael C. Rockefeller Wing,300,||||||Peru||Moche||,Peru,country,0.70,true
449883,Islamic Art,799,Nishapur||||||Iran||||,"Nishapur, Iran",city||country,0.88,true
205382,European Sculpture and Decorative Arts,1849,||||||||||,,none,0.00,false
207404,European Sculpture and Decorative Arts,1715,||||||||||,,none,0.00,false
50333,Asian Art,1633,||||||||Japan||,Japan,culture,0.55,true
317989,The Michael C. Rockefeller Wing,1350,||||||Mali||Middle Niger civilization||,Mali,country,0.70,true
478668,Medieval Art,499,||Kharga Oasis||||Byzantine Egypt||Coptic||,"Kharga Oasis, Byzantine Egypt",state||country,0.72,true
460144,Robert Lehman Collection,1480,"||||||||Italian, probably Faenza||","Italian, Faenza",culture,0.35,true
47223,Asian Art,1849,||||||||Japan||,Japan,culture,0.55,true
51222,Asian Art,1783,||||||||China||,China,culture,0.55,true
53006,Asian Art,1616,||||||||Japan||,Japan,culture,0.55,true
770975,European Sculpture and Decorative Arts,1870,||||||||||British,United Kingdom,department||artistNationality,0.53,true
36446,Asian Art,-2600,||||||||China||,China,culture,0.55,true
308556,The Michael C. Rockefeller Wing,400,||||||Peru||Moche||,Peru,country,0.70,true
194251,European Sculpture and Decorative Arts,1675,||||||||||,,none,0.00,false
451431,Islamic Art,1199,Raqqa||||||Syria||||,"Raqqa, Syria",city||country,0.88,true
49214,Asian Art,1049,||||||||China||,China,culture,0.55,true
50473,Asian Art,1692,||||||||China||,China,culture,0.55,true
62611,Asian Art,1849,||||||||Japan||,Japan,culture,0.55,true
848435,European Sculpture and Decorative Arts,1720,||||||||||German,Germany,department||artistNationality,0.53,true
50356,Asian Art,1224,||||||||Korea||,Korea,culture,0.55,true
46571,Asian Art,1749,||||||||China||,China,culture,0.55,true
49900,Asian Art,-49,||||||||China||,China,culture,0.55,true
42376,Asian Art,708,||||||||China||,China,culture,0.55,true
479661,The Cloisters,1350,||||||||British||,British,culture,0.55,true
52217,Asian Art,1644,||||||||Japan||,Japan,culture,0.55,true
467958,Medieval Art,1549,Valencia||||||||Spanish||,"Valencia, Spanish",city||culture,0.65,true
197515,European Sculpture and Decorative Arts,1755,||||||||||,,none,0.00,false
460134,Robert Lehman Collection,1485,"||||||||Italian, possibly Florence or Faenza||","Italian, Florence",culture,0.35,true
471757,The Cloisters,1474,Manises||Valencia||||Spain||Spanish||,"Manises, Valencia, Spain",city||state||country,0.95,true
63088,Asian Art,1480,||||||||Japan||Japanese,Japan,culture,0.55,true
42240,Asian Art,1833,||||||||China||,China,culture,0.55,true
446888,Islamic Art,1199,Raqqa||||||Syria||||,"Raqqa, Syria",city||country,0.88,true
205322,European Sculpture and Decorative Arts,1752,||||||||||British,United Kingdom,department||artistNationality,0.53,true
468395,Medieval Art,1499,||Surrey||||England||British||,"Surrey, England",state||country,0.72,true
49898,Asian Art,-600,||||||||China||,China,culture,0.55,true
477269,Medieval Art,499,||Kharga Oasis||||Byzantine Egypt||Coptic||,"Kharga Oasis, Byzantine Egypt",state||country,0.72,true
38546,Asian Art,1499,||||||||Vietnam||,Vietnam,culture,0.55,true
52517,Asian Art,1780,||||||||Japan||,Japan,culture,0.55,true
75915,Asian Art,1250,||||||||Vietnam||,Vietnam,culture,0.55,true
201695,European Sculpture and Decorative Arts,1574,||||||||||German,Germany,department||artistNationality,0.53,true
47373,Asian Art,1777,||||||||China||,China,culture,0.55,true
44722,Asian Art,-2200,||||||||China||,China,culture,0.55,true
308540,The Michael C. Rockefeller Wing,400,||||||Peru||Moche||,Peru,country,0.70,true
53944,Asian Art,1692,||||||||China||,China,culture,0.55,true
623476,European Sculpture and Decorative Arts,1705,||||||||||,,none,0.00,false
487292,Modern and Contemporary Art,1893,||||||||||British,United Kingdom,artistNationality,0.45,true
308615,The Michael C. Rockefeller Wing,-350,||||Ica Valley||Peru||Paracas||,"Ica Valley, Peru",region||country,0.70,true
204356,European Sculpture and Decorative Arts,1849,||||||||||,,none,0.00,false
42477,Asian Art,1300,||||||||China||,China,culture,0.55,true
47660,Asian Art,1711,||||||||China||,China,culture,0.55,true
48156,Asian Art,1319,||||||||China||,China,culture,0.55,true
465885,Medieval Art,1499,||||||||French||,French,culture,0.55,true
48734,Asian Art,213,||||||||China||,China,culture,0.55,true
314524,The Michael C. Rockefeller Wing,150,||||Mesoamerica||Guatemala||Maya||,"Mesoamerica, Guatemala",region||country,0.70,true
308532,The Michael C. Rockefeller Wing,650,||||North Coast||Peru||Moche||,"North Coast, Peru",region||country,0.70,true
42450,Asian Art,1099,||||||||China||,China,culture,0.55,true
52936,Asian Art,1672,||||||||China||,China,culture,0.55,true
449455,Islamic Art,837,Nishapur||||||Iran||||,"Nishapur, Iran",city||country,0.88,true
48560,Asian Art,1692,||||||||China||,China,culture,0.55,true
468396,Medieval Art,1500,||Surrey||||England||British||,"Surrey, England",state||country,0.72,true
312632,The Michael C. Rockefeller Wing,350,||||North Coast||Peru||Moche||,"North Coast, Peru",region||country,0.70,true
200892,European Sculpture and Decorative Arts,1550,||||||||||German,Germany,department||artistNationality,0.53,true
444497,Islamic Art,1649,||||||Iran||||,Iran,country,0.70,true
199110,European Sculpture and Decorative Arts,1849,||||||||||,,none,0.00,false
307868,The Michael C. Rockefeller Wing,-500,||||||Peru||Paracas||,Peru,country,0.70,true
203607,European Sculpture and Decorative Arts,1770,||||||||||British,United Kingdom,department||artistNationality,0.53,true
39559,Asian Art,749,||||||||China||,China,culture,0.55,true
205476,European Sculpture and Decorative Arts,1785,||||||||||Danish,Danish,artistNationality,0.45,true
46919,Asian Art,1711,||||||||China||,China,culture,0.55,true
444508,Islamic Art,1649,||||||Iran||||,Iran,country,0.70,true
770927,European Sculpture and Decorative Arts,1891,||||||||||British,United Kingdom,department||artistNationality,0.53,true
318603,The Michael C. Rockefeller Wing,300,||||||Peru||Moche||,Peru,country,0.70,true
308464,The Michael C. Rockefeller Wing,-50,||||||Peru||Topará||,Peru,country,0.70,true
47290,Asian Art,1849,||||||||China||,China,culture,0.55,true
770959,European Sculpture and Decorative Arts,1875,||||||||||British,United Kingdom,department||artistNationality,0.53,true
206073,European Sculpture and Decorative Arts,1755,||||||||||British,United Kingdom,department||artistNationality,0.53,true
471754,The Cloisters,1474,Manises||Valencia||||Spain||Spanish||,"Manises, Valencia, Spain",city||state||country,0.95,true
308301,The Michael C. Rockefeller Wing,-450,||||||Peru||Paracas||,Peru,country,0.70,true
308510,The Michael C. Rockefeller Wing,350,||||||Peru||Moche||,Peru,country,0.70,true
444478,Islamic Art,1725,||||||Iran||||,Iran,country,0.70,true
52932,Asian Art,1692,||||||||China||,China,culture,0.55,true
314954,The Michael C. Rockefeller Wing,1467,||||||Peru||Inca||,Peru,country,0.70,true
39529,Asian Art,1564,||||||||China||,China,culture,0.55,true
465874,Medieval Art,1300,||||||||French||,French,culture,0.55,true
446946,Islamic Art,1699,||||||Iran||||,Iran,country,0.70,true
447464,Islamic Art,1100,Fustat||||||Egypt||||,"Fustat, Egypt",city||country,0.88,true
471752,The Cloisters,1474,Manises||Valencia||||Spain||Spanish||,"Manises, Valencia, Spain",city||state||country,0.95,true
52921,Asian Art,1692,||||||||China||,China,culture,0.55,true
477278,Medieval Art,499,||Kharga Oasis||||Byzantine Egypt||Coptic||,"Kharga Oasis, Byzantine Egypt",state||country,0.72,true
308570,The Michael C. Rockefeller Wing,300,||||South Coast||Peru||Nasca||,"South Coast, Peru",region||country,0.70,true
309496,The Michael C. Rockefeller Wing,450,||||||Peru||Moche||,Peru,country,0.70,true
42204,Asian Art,1700,||||||||China||,China,culture,0.55,true
42265,Asian Art,1116,||||||||Korea||,Korea,culture,0.55,true
44747,Asian Art,1513,||||||||China||,China,culture,0.55,true
449708,Islamic Art,849,Nishapur||||||Iran||||,"Nishapur, Iran",city||country,0.88,true
201054,European Sculpture and Decorative Arts,1770,||||||||||,,none,0.00,false
48660,Asian Art,1692,||||||||China||,China,culture,0.55,true
200911,European Sculpture and Decorative Arts,1775,||||||||||German,Germany,department||artistNationality,0.53,true
310673,The Michael C. Rockefeller Wing,50,||Colima||Mesoamerica||Mexico||Colima||,"Colima, Mexico",state||country,0.72,true
310654,The Michael C. Rockefeller Wing,-1000,||||North Coast||Peru||Cupisnique||,"North Coast, Peru",region||country,0.70,true
46565,Asian Art,1695,||||||||China||,China,culture,0.55,true
207847,European Sculpture and Decorative Arts,1849,||||||||||,,none,0.00,false
48432,Asian Art,7,||||||||China||,China,culture,0.55,true
49425,Asian Art,1783,||||||||Japan||,Japan,culture,0.55,true
308487,The Michael C. Rockefeller Wing,-400,||||Ica Valley||Peru||Paracas||,"Ica Valley, Peru",region||country,0.70,true
37475,Asian Art,1435,||||||||Thailand (Si Satchanalai)||,Thailand (Si Satchanalai),culture,0.55,true
207779,European Sculpture and Decorative Arts,1880,||||||||||,,none,0.00,false
50563,Asian Art,-366,||||||||China||,China,culture,0.55,true
51213,Asian Art,1575,||||||||China||,China,culture,0.55,true
199765,European Sculpture and Decorative Arts,1807,||||||||||,,none,0.00,false
452082,Islamic Art,1224,probably Rayy||||||Iran||||,"Rayy, Iran",city||country,0.68,true
37455,Asian Art,1350,||||||||Thailand||,Thailand,culture,0.55,true
52984,Asian Art,1506,||||||||China||,China,culture,0.55,true
317831,The Michael C. Rockefeller Wing,750,||||||Peru||Wari||,Peru,country,0.70,true
456054,Islamic Art,1049,Raqqa||||||Syria||||,"Raqqa, Syria",city||country,0.88,true
201299,European Sculpture and Decorative Arts,1792,||||||||||,,none,0.00,false
463085,Medieval Art,1449,probably Manises||Valencia||||Spain||Spanish||,"Manises, Valencia, Spain",city||state||country,0.75,true
460652,Robert Lehman Collection,710,||||||||Chinese||,Chinese,culture,0.55,true
47347,Asian Art,1783,||||||||China||,China,culture,0.55,true
187794,European Sculpture and Decorative Arts,1600,||||||||||,,none,0.00,false
52506,Asian Art,1870,||||||||Japan||,Japan,culture,0.55,true
308549,The Michael C. Rockefeller Wing,450,||||||Peru||Moche||,Peru,country,0.70,true
192034,European Sculpture and Decorative Arts,1825,||||||||||,,none,0.00,false
199534,European Sculpture and Decorative Arts,1727,||||||||||,,none,0.00,false
48338,Asian Art,1749,||||||||China||,China,culture,0.55,true
46869,Asian Art,1783,||||||||China||,China,culture,0.55,true
192014,European Sculpture and Decorative Arts,1849,||||||||||,,none,0.00,false
200894,European Sculpture and Decorative Arts,1655,||||||||||German,Germany,department||artistNationality,0.53,true
51049,Asian Art,1119,||||||||China||,China,culture,0.55,true
449403,Islamic Art,900,Nishapur||||||Iran||||,"Nishapur, Iran",city||country,0.88,true
468400,Medieval Art,1350,||||||||British||,British,culture,0.55,true
444516,Islamic Art,1625,||||||Iran||||,Iran,country,0.70,true
448700,Islamic Art,849,Ctesiphon||||||Iraq||||,"Ctesiphon, Iraq",city||country,0.88,true
204047,European Sculpture and Decorative Arts,1749,||||||||||,,none,0.00,false
52383,Asian Art,1849,||||||||Japan||,Japan,culture,0.55,true
62764,Asian Art,1700,||||||||Japan||,Japan,culture,0.55,true
63069,Asian Art,1749,||||||||Japan||,Japan,culture,0.55,true
446900,Islamic Art,1649,||||||Iran||||,Iran,country,0.70,true
50692,Asian Art,1765,||||||||China||,China,culture,0.55,true
447137,Islamic Art,1199,||||||Iran||||,Iran,country,0.70,true
62587,Asian Art,1749,||||||||Japan||,Japan,culture,0.55,true
45848,Asian Art,1751,||||||||China||,China,culture,0.55,true
468524,The Cloisters,1449,probably Manises||Valencia||||Spain||Spanish||,"Manises, Valencia, Spain",city||state||country,0.75,true
200740,European Sculpture and Decorative Arts,1722,||||||||||German,Germany,department||artistNationality,0.53,true
47316,Asian Art,1810,||||||||China||,China,culture,0.55,true
47725,Asian Art,1749,||||||||Japan||,Japan,culture,0.55,true
670991,Asian Art,1591,||||||||Japan||,Japan,culture,0.55,true
47942,Asian Art,1749,||||||||Japan||,Japan,culture,0.55,true
49269,Asian Art,1349,||||||||Japan||,Japan,culture,0.55,true
449426,Islamic Art,849,Nishapur||||||Iran||||,"Nishapur, Iran",city||country,0.88,true
48777,Asian Art,1749,||||||||China||,China,culture,0.55,true
449081,Islamic Art,1149,Nishapur||||||Iran||||,"Nishapur, Iran",city||country,0.88,true
309438,The Michael C. Rockefeller Wing,500,||||||Peru||Moche||,Peru,country,0.70,true
478988,The Cloisters,1250,||||||||French||,French,culture,0.55,true
50765,Asian Art,1729,||||||||China||,China,culture,0.55,true
46934,Asian Art,1695,||||||||China||,China,culture,0.55,true
47635,Asian Art,1749,||||||||Japan||,Japan,culture,0.55,true
308707,The Michael C. Rockefeller Wing,-300,||||||Peru||Paracas||,Peru,country,0.70,true
205935,European Sculpture and Decorative Arts,1741,||||||||||German,Germany,department||artistNationality,0.53,true
310465,The Michael C. Rockefeller Wing,1250,||||||Peru||Lambayeque (Sicán)||,Peru,country,0.70,true
448985,Islamic Art,899,Qasr-i Abu Nasr||||||Iran||||,"Qasr-i Abu Nasr, Iran",city||country,0.88,true
199732,European Sculpture and Decorative Arts,1495,||||||||||,,none,0.00,false
48603,Asian Art,1692,||||||||China||,China,culture,0.55,true
46818,Asian Art,1830,||||||||Japan||,Japan,culture,0.55,true
206669,European Sculpture and Decorative Arts,1690,||||||||||,,none,0.00,false
48631,Asian Art,1695,||||||||China||,China,culture,0.55,true
198940,European Sculpture and Decorative Arts,1530,||||||||||Italian,Italy,department||artistNationality,0.53,true
309355,The Michael C. Rockefeller Wing,500,||||||Peru||Moche||,Peru,country,0.70,true
48307,Asian Art,1749,||||||||China||,China,culture,0.55,true
449872,Islamic Art,899,Nishapur||||||Iran||||,"Nishapur, Iran",city||country,0.88,true
50830,Asian Art,1549,||||||||China||,China,culture,0.55,true
48596,Asian Art,1433,||||||||China||,China,culture,0.55,true
47946,Asian Art,1849,||||||||China||,China,culture,0.55,true
452084,Islamic Art,1649,||||||Iran||||,Iran,country,0.70,true
49533,Asian Art,-49,||||||||China||,China,culture,0.55,true
770970,European Sculpture and Decorative Arts,1870,||||||||||British,United Kingdom,department||artistNationality,0.53,true
52055,Asian Art,1692,||||||||China||,China,culture,0.55,true
643549,The Cloisters,1250,||Surrey||||England||British||,"Surrey, England",state||country,0.72,true
309400,The Michael C. Rockefeller Wing,1250,||||||Peru||Chancay||,Peru,country,0.70,true
201756,European Sculpture and Decorative Arts,1540,||||||||||,,none,0.00,false
51045,Asian Art,1334,||||||||China||,China,culture,0.55,true
476252,Medieval Art,499,||Kharga Oasis||||Byzantine Egypt||Coptic||,"Kharga Oasis, Byzantine Egypt",state||country,0.72,true
52479,Asian Art,1800,||||||||Japan||,Japan,culture,0.55,true
200730,European Sculpture and Decorative Arts,1727,||||||||||,,none,0.00,false
200869,European Sculpture and Decorative Arts,1799,||||||||||French,France,department||artistNationality,0.53,true
48632,Asian Art,1849,||||||||China||,China,culture,0.55,true
314698,The Michael C. Rockefeller Wing,200,||||||Peru||Vicús||,Peru,country,0.70,true
194961,European Sculpture and Decorative Arts,1884,||||||||||American and French,United States,artistNationality,0.25,false
39528,Asian Art,1149,||||||||China||,China,culture,0.55,true
196359,European Sculpture and Decorative Arts,1830,||||||||||,,none,0.00,false
199132,European Sculpture and Decorative Arts,1716,||||||||||German,Germany,department||artistNationality,0.53,true
48773,Asian Art,1749,||||||||Japan||,Japan,culture,0.55,true
37454,Asian Art,1350,||||||||Thailand||,Thailand,culture,0.55,true
50311,Asian Art,200,||||||||Japan||,Japan,culture,0.55,true
447120,Islamic Art,1149,||||||Syria||||,Syria,country,0.70,true
318475,The Michael C. Rockefeller Wing,1350,||Veracruz||Mesoamerica||Mexico||Huastec||,"Veracruz, Mexico",state||country,0.72,true
460678,Robert Lehman Collection,1784,||||||||Chinese||,Chinese,culture,0.55,true
52662,Asian Art,1319,||||||||China||,China,culture,0.55,true
63035,Asian Art,1780,||||||||Japan||,Japan,culture,0.55,true
313286,The Michael C. Rockefeller Wing,150,||||Mesoamerica||Mexico||Teotihuacan||,"Mesoamerica, Mexico",region||country,0.70,true
47053,Asian Art,1849,||||||||Japan||Japanese,Japan,culture,0.55,true
206385,European Sculpture and Decorative Arts,1864,||||||||||,,none,0.00,false
475756,Medieval Art,499,||Kharga Oasis||||Byzantine Egypt||Coptic||,"Kharga Oasis, Byzantine Egypt",state||country,0.72,true
309359,The Michael C. Rockefeller Wing,400,||||||Peru||Moche||,Peru,country,0.70,true
208450,European Sculpture and Decorative Arts,1725,||||||||||,,none,0.00,false
47380,Asian Art,1749,||||||||Japan||,Japan,culture,0.55,true
308491,The Michael C. Rockefeller Wing,-250,||||Ica Valley||Peru||Paracas||,"Ica Valley, Peru",region||country,0.70,true
47915,Asian Art,1820,||||||||Japan||,Japan,culture,0.55,true
47483,Asian Art,1760,||||||||Japan||Japanese,Japan,culture,0.55,true
452683,Islamic Art,1649,||||||Iran||||,Iran,country,0.70,true
42311,Asian Art,1850,||||||||Korea||,Korea,culture,0.55,true
312571,The Michael C. Rockefeller Wing,50,||Colima||Mesoamerica||Mexico||Colima||,"Colima, Mexico",state||country,0.72,true
201053,European Sculpture and Decorative Arts,1747,||||||||||,,none,0.00,false
49859,Asian Art,1749,||||||||China||,China,culture,0.55,true
51017,Asian Art,1729,||||||||China||,China,culture,0.55,true
204396,European Sculpture and Decorative Arts,1849,||||||||||,,none,0.00,false
310496,The Michael C. Rockefeller Wing,-650,||||North Coast||Peru||Cupisnique||,"North Coast, Peru",region||country,0.70,true
191778,European Sculpture and Decorative Arts,1470,||||||||||,,none,0.00,false
42286,Asian Art,1175,||||||||Korea||,Korea,culture,0.55,true
205335,European Sculpture and Decorative Arts,1752,||||||||||British,United Kingdom,department||artistNationality,0.53,true
848434,European Sculpture and Decorative Arts,1700,||||||||||,,none,0.00,false
52639,Asian Art,1323,||||||||China||,China,culture,0.55,true
828493,Asian Art,1600,||||||||Japan||,Japan,culture,0.55,true
62771,Asian Art,1680,||||||||Japan||,Japan,culture,0.55,true
310209,The Michael C. Rockefeller Wing,-450,||||||Peru||Paracas||,Peru,country,0.70,true
47074,Asian Art,1824,||||||||Japan||Japanese,Japan,culture,0.55,true
47495,Asian Art,1695,||||||||China||,China,culture,0.55,true
62533,Asian Art,1749,||||||||Japan||,Japan,culture,0.55,true
478433,Medieval Art,499,||Kharga Oasis||||Byzantine Egypt||Coptic||,"Kharga Oasis, Byzantine Egypt",state||country,0.72,true
204026,European Sculpture and Decorative Arts,1753,||||||||||British,United Kingdom,department||artistNationality,0.53,true
316721,The Michael C. Rockefeller Wing,300,||||||Peru||Moche||,Peru,country,0.70,true
314636,The Michael C. Rockefeller Wing,1200,||||Mesoamerica||Mexico||Mexican||,"Mesoamerica, Mexico",region||country,0.70,true
42694,Asian Art,-2150,||||||||China||,China,culture,0.55,true
313156,The Michael C. Rockefeller Wing,50,||Colima||Mesoamerica||Mexico||Colima||,"Colima, Mexico",state||country,0.72,true
449902,Islamic Art,949,Nishapur||||||Iran||||,"Nishapur, Iran",city||country,0.88,true
42432,Asian Art,1099,||||||||China||,China,culture,0.55,true
48129,Asian Art,1695,||||||||China||,China,culture,0.55,true
204753,European Sculpture and Decorative Arts,1780,||||||||||,,none,0.00,false
46887,Asian Art,1783,||||||||China||,China,culture,0.55,true
449400,Islamic Art,849,Nishapur||||||Iran||||,"Nishapur, Iran",city||country,0.88,true
204384,European Sculpture and Decorative Arts,1849,||||||||||,,none,0.00,false
46562,Asian Art,1692,||||||||China||,China,culture,0.55,true
47820,Asian Art,1749,||||||||Japan||,Japan,culture,0.55,true
